COD_VAR;LIB_VAR;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
IRIS;Code IRIS du lieu de résidence;330630706;Villa Primerose Parc Bordelais-Caudéran 6 (330630706);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630801;Lestonnat-Monséjour 1 (330630801);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630802;Lestonnat-Monséjour 2 (330630802);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630803;Lestonnat-Monséjour 3 (330630803);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630804;Lestonnat-Monséjour 4 (330630804);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630805;Lestonnat-Monséjour 5 (330630805);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630806;Lestonnat-Monséjour 6 (330630806);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630807;Lestonnat-Monséjour 7 (330630807);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630808;Lestonnat-Monséjour 8 (330630808);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630809;Lestonnat-Monséjour 9 (330630809);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630901;Saint-Augustin 1 (330630901);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630902;Saint-Augustin 2 (330630902);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630903;Saint-Augustin 3 (330630903);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630904;Saint-Augustin 4 (330630904);CHAR;9
IRIS;Code IRIS du lieu de résidence;330630905;Saint-Augustin 5 (330630905);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631001;Saint-Bruno-Saint-Victor 1 (330631001);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631002;Saint-Bruno-Saint-Victor 2 (330631002);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631003;Saint-Bruno-Saint-Victor 3 (330631003);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631004;Saint-Bruno-Saint-Victor 4 (330631004);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631005;Saint-Bruno-Saint-Victor 5 (330631005);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631006;Saint-Bruno-Saint-Victor 6 (330631006);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631101;Capucins-Victoire 1 (330631101);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631102;Capucins-Victoire 2 (330631102);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631103;Capucins-Victoire 3 (330631103);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631104;Capucins-Victoire 4 (330631104);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631105;Capucins-Victoire 5 (330631105);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631106;Capucins-Victoire 6 (330631106);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631107;Capucins-Victoire 7 (330631107);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631108;Capucins-Victoire 8 (330631108);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631201;Nansouty 1 (330631201);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631202;Nansouty 2 (330631202);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631203;Nansouty 3 (330631203);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631204;Nansouty 4 (330631204);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631205;Nansouty 5 (330631205);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631206;Nansouty 6 (330631206);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631207;Nansouty 7 (330631207);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631208;Nansouty 8 (330631208);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631209;Nansouty 9 (330631209);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631301;Gare Saint-Jean 1 (330631301);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631302;Gare Saint-Jean 2 (330631302);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631303;Gare Saint-Jean 3 (330631303);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631304;Gare Saint-Jean 4 (330631304);CHAR;9
IRIS;Code IRIS du lieu de résidence;330631305;Gare Saint-Jean 5 (330631305);CHAR;9
IRIS;Code IRIS du lieu de résidence;330690101;Jean Moulin (330690101);CHAR;9
IRIS;Code IRIS du lieu de résidence;330690102;Centre-Ermitage (330690102);CHAR;9
IRIS;Code IRIS du lieu de résidence;330690103;La Garenne-Baudin (330690103);CHAR;9
IRIS;Code IRIS du lieu de résidence;330690104;Ausone-Les Écus (330690104);CHAR;9
IRIS;Code IRIS du lieu de résidence;330690105;Jean-Jaurès-Ravezies (330690105);CHAR;9
IRIS;Code IRIS du lieu de résidence;330690106;Marceau-Tivoli (330690106);CHAR;9
IRIS;Code IRIS du lieu de résidence;330690107;Barrière du Médoc (330690107);CHAR;9
IRIS;Code IRIS du lieu de résidence;330690108;Chêneraie-Lavigne (330690108);CHAR;9
IRIS;Code IRIS du lieu de résidence;330690109;Hippodrome-Lafon-Féline (330690109);CHAR;9
IRIS;Code IRIS du lieu de résidence;330750101;Tour de Gassies-Treulon (330750101);CHAR;9
IRIS;Code IRIS du lieu de résidence;330750102;Centre Ville (330750102);CHAR;9
IRIS;Code IRIS du lieu de résidence;330750103;La Marianne-Sainte Germaine (330750103);CHAR;9
IRIS;Code IRIS du lieu de résidence;330750104;Cimetière Nord-Petit Bruges (330750104);CHAR;9
IRIS;Code IRIS du lieu de résidence;330750105;Villabois-La Hutte (330750105);CHAR;9
IRIS;Code IRIS du lieu de résidence;330900101;Le Bourg (330900101);CHAR;9
IRIS;Code IRIS du lieu de résidence;330900102;La House (330900102);CHAR;9
IRIS;Code IRIS du lieu de résidence;330960101;Nord (330960101);CHAR;9
IRIS;Code IRIS du lieu de résidence;330960102;Sud (330960102);CHAR;9
IRIS;Code IRIS du lieu de résidence;330960103;Centre (330960103);CHAR;9
IRIS;Code IRIS du lieu de résidence;331190101;Palmer 1 (331190101);CHAR;9
IRIS;Code IRIS du lieu de résidence;331190102;Palmer 2 (331190102);CHAR;9
IRIS;Code IRIS du lieu de résidence;331190103;Cavaillès-Camparian (331190103);CHAR;9
IRIS;Code IRIS du lieu de résidence;331190104;Gravières-Gravette-Beaulieu-Lagrue-Plaisance (331190104);CHAR;9
IRIS;Code IRIS du lieu de résidence;331190105;Saraillère-Ronceval-Seiglière (331190105);CHAR;9
IRIS;Code IRIS du lieu de résidence;331190106;Grand Pavois-Cimetière Saint-Paul (331190106);CHAR;9
IRIS;Code IRIS du lieu de résidence;331190107;Marègue (331190107);CHAR;9
IRIS;Code IRIS du lieu de résidence;331190108;Bas Cenon-Cours Victor Hugo-Gambetta (331190108);CHAR;9
IRIS;Code IRIS du lieu de résidence;331190109;Bas Cenon-Cours Verdun-Testaud (331190109);CHAR;9
IRIS;Code IRIS du lieu de résidence;331220101;Gazinet Nord (331220101);CHAR;9
IRIS;Code IRIS du lieu de résidence;331220102;Gazinet Sud-Bouzet (331220102);CHAR;9
IRIS;Code IRIS du lieu de résidence;331220103;Mano (331220103);CHAR;9
IRIS;Code IRIS du lieu de résidence;331220104;Bourg-Croix d'Hins (331220104);CHAR;9
IRIS;Code IRIS du lieu de résidence;331220105;Bellevue-Trigan (331220105);CHAR;9
IRIS;Code IRIS du lieu de résidence;331220106;Écarts Ruraux (331220106);CHAR;9
IRIS;Code IRIS du lieu de résidence;331220107;Réjouits (331220107);CHAR;9
IRIS;Code IRIS du lieu de résidence;331380101;Dronne (331380101);CHAR;9
IRIS;Code IRIS du lieu de résidence;331380102;Centre (331380102);CHAR;9
IRIS;Code IRIS du lieu de résidence;331380103;Est (331380103);CHAR;9
IRIS;Code IRIS du lieu de résidence;331620101;Cantinolle (331620101);CHAR;9
IRIS;Code IRIS du lieu de résidence;331620102;Bourg (331620102);CHAR;9
IRIS;Code IRIS du lieu de résidence;331620103;La Lesque (331620103);CHAR;9
IRIS;Code IRIS du lieu de résidence;331620104;Vigean (331620104);CHAR;9
IRIS;Code IRIS du lieu de résidence;331620105;Derby (331620105);CHAR;9
IRIS;Code IRIS du lieu de résidence;331620106;Grand Louis (331620106);CHAR;9
IRIS;Code IRIS du lieu de résidence;331620107;Migron (331620107);CHAR;9
IRIS;Code IRIS du lieu de résidence;331670101;La Souys (331670101);CHAR;9
IRIS;Code IRIS du lieu de résidence;331670102;Gambetta (331670102);CHAR;9
IRIS;Code IRIS du lieu de résidence;331670103;Gravette (331670103);CHAR;9
IRIS;Code IRIS du lieu de résidence;331670104;Coteaux (331670104);CHAR;9
IRIS;Code IRIS du lieu de résidence;331670108;La Marègue Étendue (331670108);CHAR;9
IRIS;Code IRIS du lieu de résidence;331670109;Rebedech (331670109);CHAR;9
IRIS;Code IRIS du lieu de résidence;331670110;Plateaux (331670110);CHAR;9
IRIS;Code IRIS du lieu de résidence;331920102;Saint-Géry (331920102);CHAR;9
IRIS;Code IRIS du lieu de résidence;331920103;Malartic (331920103);CHAR;9
IRIS;Code IRIS du lieu de résidence;331920104;Beausoleil (331920104);CHAR;9
IRIS;Code IRIS du lieu de résidence;331920105;Loustalot (331920105);CHAR;9
IRIS;Code IRIS du lieu de résidence;331920106;Moulineau (331920106);CHAR;9
IRIS;Code IRIS du lieu de résidence;331920107;Le Brandier (331920107);CHAR;9
IRIS;Code IRIS du lieu de résidence;331920108;Ornon (331920108);CHAR;9
IRIS;Code IRIS du lieu de résidence;331920110;Naudet (331920110);CHAR;9
IRIS;Code IRIS du lieu de résidence;331920111;Brannes (331920111);CHAR;9
IRIS;Code IRIS du lieu de résidence;33192XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;331990101;La Hume (331990101);CHAR;9
IRIS;Code IRIS du lieu de résidence;331990102;Meyran (331990102);CHAR;9
IRIS;Code IRIS du lieu de résidence;331990103;Centre Ville (331990103);CHAR;9
IRIS;Code IRIS du lieu de résidence;331990104;Mestras (331990104);CHAR;9
IRIS;Code IRIS du lieu de résidence;331990105;Chante-Cigale (331990105);CHAR;9
IRIS;Code IRIS du lieu de résidence;332000101;Baraillot (332000101);CHAR;9
IRIS;Code IRIS du lieu de résidence;332000102;Béchade (332000102);CHAR;9
IRIS;Code IRIS du lieu de résidence;332000103;Miotte (332000103);CHAR;9
IRIS;Code IRIS du lieu de résidence;332000104;Gasquet (332000104);CHAR;9
IRIS;Code IRIS du lieu de résidence;332270101;Centre Ville (332270101);CHAR;9
IRIS;Code IRIS du lieu de résidence;332270102;Extérieur (332270102);CHAR;9
IRIS;Code IRIS du lieu de résidence;332360101;Lège Bourg (332360101);CHAR;9
IRIS;Code IRIS du lieu de résidence;332360102;Centre Cap Ferret (332360102);CHAR;9
IRIS;Code IRIS du lieu de résidence;332380101;Centre (332380101);CHAR;9
IRIS;Code IRIS du lieu de résidence;332380102;Ouest (332380102);CHAR;9
IRIS;Code IRIS du lieu de résidence;332380103;Est (332380103);CHAR;9
IRIS;Code IRIS du lieu de résidence;332380104;Sud (332380104);CHAR;9
IRIS;Code IRIS du lieu de résidence;332430101;Condat (332430101);CHAR;9
IRIS;Code IRIS du lieu de résidence;332430102;Montaudon (332430102);CHAR;9
IRIS;Code IRIS du lieu de résidence;332430103;La Bastide (332430103);CHAR;9
IRIS;Code IRIS du lieu de résidence;332430104;Carré-le Verdet (332430104);CHAR;9
IRIS;Code IRIS du lieu de résidence;332430105;La Gare (332430105);CHAR;9
IRIS;Code IRIS du lieu de résidence;332430106;Charrauds-le Pentey (332430106);CHAR;9
IRIS;Code IRIS du lieu de résidence;332430107;Avenue Foch-la Ganne (332430107);CHAR;9
IRIS;Code IRIS du lieu de résidence;332430108;Lamberte-Hôpital (332430108);CHAR;9
IRIS;Code IRIS du lieu de résidence;332430109;La Plante (332430109);CHAR;9
IRIS;Code IRIS du lieu de résidence;332490101;Cité Carriet 1 (332490101);CHAR;9
IRIS;Code IRIS du lieu de résidence;332490102;Cité Carriet 2-La Croix Rouge (332490102);CHAR;9
IRIS;Code IRIS du lieu de résidence;332490103;Le Bourg-Le Vieux Bourg (332490103);CHAR;9
IRIS;Code IRIS du lieu de résidence;332490104;Génicart 3 (332490104);CHAR;9
IRIS;Code IRIS du lieu de résidence;332490105;Génicart 2 (332490105);CHAR;9
IRIS;Code IRIS du lieu de résidence;332490106;Résidences des Hauts de Lormont (332490106);CHAR;9
IRIS;Code IRIS du lieu de résidence;332490107;Génicart 1 (332490107);CHAR;9
IRIS;Code IRIS du lieu de résidence;332490108;Lissandre (332490108);CHAR;9
IRIS;Code IRIS du lieu de résidence;332490109;ZUP (332490109);CHAR;9
IRIS;Code IRIS du lieu de résidence;332490110;Z.I. Quatre Pavillons-La Gardette (332490110);CHAR;9
IRIS;Code IRIS du lieu de résidence;332730101;Nord (332730101);CHAR;9
IRIS;Code IRIS du lieu de résidence;332730102;Sud (332730102);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810101;Centre Ville 1 (332810101);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810102;Centre Ville 2 (332810102);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810103;Centre Ville 3 (332810103);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810104;Centre Ville 4 (332810104);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810201;Capeyron 1 (332810201);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810202;Capeyron 2 (332810202);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810203;Capeyron 3 (332810203);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810301;Arlac 1 (332810301);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810302;Arlac 2 (332810302);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810401;Chemin Long et Garies (332810401);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810402;Zone Commerciale Chemin Long (332810402);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810501;Le Jard (332810501);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810502;Bourran (332810502);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810601;Piquey (332810601);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810701;Eyquems (332810701);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810801;Les Pins (332810801);CHAR;9
IRIS;Code IRIS du lieu de résidence;332810901;La Forêt (332810901);CHAR;9
IRIS;Code IRIS du lieu de résidence;332811002;Labatut 1 (332811002);CHAR;9
IRIS;Code IRIS du lieu de résidence;332811003;Labatut 2 (332811003);CHAR;9
IRIS;Code IRIS du lieu de résidence;332811101;La Glacière (332811101);CHAR;9
IRIS;Code IRIS du lieu de résidence;332811201;Bourdillot (332811201);CHAR;9
IRIS;Code IRIS du lieu de résidence;332811301;Le Burck (332811301);CHAR;9
IRIS;Code IRIS du lieu de résidence;332811401;Beutre (332811401);CHAR;9
IRIS;Code IRIS du lieu de résidence;332811501;Marchegay (332811501);CHAR;9
IRIS;Code IRIS du lieu de résidence;332811502;Zone Aéroportuaire (332811502);CHAR;9
IRIS;Code IRIS du lieu de résidence;332811503;Beaudésert (332811503);CHAR;9
IRIS;Code IRIS du lieu de résidence;33281XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;333120101;Ouest (333120101);CHAR;9
IRIS;Code IRIS du lieu de résidence;333120102;Centre (333120102);CHAR;9
IRIS;Code IRIS du lieu de résidence;333120103;Est (333120103);CHAR;9
IRIS;Code IRIS du lieu de résidence;333140101;Sud (333140101);CHAR;9
IRIS;Code IRIS du lieu de résidence;333140102;Nord (333140102);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180102;3 m (333180102);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180103;Madran (333180103);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180104;Noès (333180104);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180105;Bellegrave (333180105);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180106;Le Bourg (333180106);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180107;Les Échoppes (333180107);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180108;Le Monteil (333180108);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180109;L'Alouette (333180109);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180110;France (333180110);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180111;Cap de Bos (333180111);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180112;Cazalet (333180112);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180113;Camponac (333180113);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180115;Sardine (333180115);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180116;Candau (333180116);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180117;Fac Sciences-Droit (333180117);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180118;Fac Lettres (333180118);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180119;Châtaigneraie (333180119);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180120;Parc Industriel (333180120);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180121;Saige Sud (333180121);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180122;Saige Nord (333180122);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180123;Toctoucau (333180123);CHAR;9
IRIS;Code IRIS du lieu de résidence;333180124;Magonty (333180124);CHAR;9
IRIS;Code IRIS du lieu de résidence;333220101;Poujeau-Feydieu (333220101);CHAR;9
IRIS;Code IRIS du lieu de résidence;333220102;Centre et Ouest (333220102);CHAR;9
IRIS;Code IRIS du lieu de résidence;333660101;Nord-Ouest (333660101);CHAR;9
IRIS;Code IRIS du lieu de résidence;333660102;Sud (333660102);CHAR;9
IRIS;Code IRIS du lieu de résidence;333660103;Nord-Est (333660103);CHAR;9
IRIS;Code IRIS du lieu de résidence;334220101;Boulac (334220101);CHAR;9
IRIS;Code IRIS du lieu de résidence;334220102;Le Las (334220102);CHAR;9
IRIS;Code IRIS du lieu de résidence;334330101;La Terrasse (334330101);CHAR;9
IRIS;Code IRIS du lieu de résidence;334330102;La Plaine (334330102);CHAR;9
IRIS;Code IRIS du lieu de résidence;334330103;Le Plateau (334330103);CHAR;9
IRIS;Code IRIS du lieu de résidence;334490101;Zone Route du Porge (334490101);CHAR;9
IRIS;Code IRIS du lieu de résidence;334490102;Caupian-Sans Souci (334490102);CHAR;9
IRIS;Code IRIS du lieu de résidence;334490103;Hastignan (334490103);CHAR;9
IRIS;Code IRIS du lieu de résidence;334490104;Hastignan-Picot (334490104);CHAR;9
IRIS;Code IRIS du lieu de résidence;334490105;Centre Ville 1 (334490105);CHAR;9
IRIS;Code IRIS du lieu de résidence;334490106;Centre Ville 2 (334490106);CHAR;9
IRIS;Code IRIS du lieu de résidence;334490107;Gajac (334490107);CHAR;9
IRIS;Code IRIS du lieu de résidence;334490108;Corbiac 1 (334490108);CHAR;9
IRIS;Code IRIS du lieu de résidence;334490109;Corbiac 2 (334490109);CHAR;9
IRIS;Code IRIS du lieu de résidence;334490112;Issac-Cérillan (334490112);CHAR;9
IRIS;Code IRIS du lieu de résidence;334490113;Magudas (334490113);CHAR;9
IRIS;Code IRIS du lieu de résidence;33449XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;335190101;Centre Bourg (335190101);CHAR;9
IRIS;Code IRIS du lieu de résidence;335190102;Nord des Jalles (335190102);CHAR;9
IRIS;Code IRIS du lieu de résidence;335190103;Sud-Est (335190103);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220101;Poste-Mairie (335220101);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220102;La Fauvette (335220102);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220103;Combattants-Bijou (335220103);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220104;Médoquine-Haut-Brion (335220104);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220105;Caudères (335220105);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220106;Émile Zola (335220106);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220107;Saint-Genès (335220107);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220108;Peylanne-Leysotte (335220108);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220109;Plume la Poule (335220109);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220110;Mégret (335220110);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220111;Lycée (335220111);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220112;Thouars 2 (335220112);CHAR;9
IRIS;Code IRIS du lieu de résidence;335220113;Thouars 1 (335220113);CHAR;9
IRIS;Code IRIS du lieu de résidence;335290101;Aiguillon-Port (335290101);CHAR;9
IRIS;Code IRIS du lieu de résidence;335290102;Bordes (335290102);CHAR;9
IRIS;Code IRIS du lieu de résidence;335290103;Centre Ville (335290103);CHAR;9
